STUDYID,DOMAIN,USUBJID,PUID,COHORT,SUBJID,POOLID,CLSEQ,FOCID,CLGRPID,CLSPID,CLTESTCD,CLTEST,CLCAT,CLSCAT,CLBODSYS,CLORRES,CLSTRESC,CLRESCAT,CLSTAT,CLREASND,CLLOC,CLEVAL,CLSEV,CLEXCLFL,CLREASEX,CLUSCHFL,VISITDY,CLDTC,CLENDTC,CLDY,CLENDY,CLNOMDY,CLNOMLBL,CLTPT,CLTPTNUM,CLELTM,CLTPTREF,CLRFTDTC
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-03-26,2012-03-26,55,55,55,Week 6,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0011,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-03-29,2012-03-29,58,58,58,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0012,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-04-02,2012-04-02,62,62,62,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0013,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-04-05,2012-04-05,65,65,65,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0014,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-09,2012-04-09,69,69,69,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0015,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-12,2012-04-12,72,72,72,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0016,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-16,2012-04-16,76,76,76,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0017,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-19,2012-04-19,79,79,79,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0018,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-23,2012-04-23,83,83,83,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0019,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-26,2012-04-26,86,86,86,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-30,2012-04-30,90,90,90,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0021,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-03,2012-05-03,93,93,93,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0022,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-05-07,2012-05-07,97,97,97,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0023,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,EJ,1.0,,,,,2012-05-10,2012-05-10,100,100,100,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0024,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,LIGHT,"erythema, dry dermatitis",clinical relevant classification,,,right hind leg,KS,1.0,,,,,2012-05-14,2012-05-14,104,104,104,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0025,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-18,2012-05-18,108,108,108,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0026,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-21,2012-05-21,111,111,111,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0027,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-24,2012-05-24,114,114,114,Week 15,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0028,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-29,2012-05-29,119,119,119,Week 15,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0029,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-04,2012-06-04,125,125,125,Week 16,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.003,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-07,2012-06-07,128,128,128,Week 17,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0031,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-06-11,2012-06-11,132,132,132,Week 17,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0032,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-06-14,2012-06-14,135,135,135,Week 18,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0033,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-18,2012-06-18,139,139,139,Week 18,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b069,N150,b,69,,6.0034,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-21,2012-06-21,142,142,142,Week 19,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-02-23,2012-02-23,23,23,23,Week 1,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-02-27,2012-02-27,27,27,27,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-01,2012-03-01,30,30,30,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0003,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-05,2012-03-05,34,34,34,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0004,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-08,2012-03-08,37,37,37,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0005,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-12,2012-03-12,41,41,41,Week 4,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0006,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-15,2012-03-15,44,44,44,Week 4,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0007,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-19,2012-03-19,48,48,48,Week 5,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0008,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-22,2012-03-22,51,51,51,Week 5,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0009,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-26,2012-03-26,55,55,55,Week 6,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-29,2012-03-29,58,58,58,Week 6,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0011,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-04-02,2012-04-02,62,62,62,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0012,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-04-05,2012-04-05,65,65,65,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0013,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-09,2012-04-09,69,69,69,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0014,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-12,2012-04-12,72,72,72,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0015,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-16,2012-04-16,76,76,76,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0016,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-19,2012-04-19,79,79,79,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0017,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-23,2012-04-23,83,83,83,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0018,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-26,2012-04-26,86,86,86,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0019,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-30,2012-04-30,90,90,90,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-03,2012-05-03,93,93,93,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0021,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-07,2012-05-07,97,97,97,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0022,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-05-10,2012-05-10,100,100,100,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0023,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-14,2012-05-14,104,104,104,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0024,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-18,2012-05-18,108,108,108,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0025,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-21,2012-05-21,111,111,111,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0026,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-24,2012-05-24,114,114,114,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0027,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-29,2012-05-29,119,119,119,Week 15,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0028,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-04,2012-06-04,125,125,125,Week 16,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.0029,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-07,2012-06-07,128,128,128,Week 16,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b070,N150,b,70,,6.003,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-06-11,2012-06-11,132,132,132,Week 17,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-02-27,2012-02-27,27,27,27,Week 1,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-01,2012-03-01,30,30,30,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-05,2012-03-05,34,34,34,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0003,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-08,2012-03-08,37,37,37,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0004,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-12,2012-03-12,41,41,41,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0005,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-15,2012-03-15,44,44,44,Week 4,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0006,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-19,2012-03-19,48,48,48,Week 4,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0007,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-22,2012-03-22,51,51,51,Week 5,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0008,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-26,2012-03-26,55,55,55,Week 5,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0009,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-29,2012-03-29,58,58,58,Week 6,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-04-02,2012-04-02,62,62,62,Week 6,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0011,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-04-05,2012-04-05,65,65,65,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0012,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-09,2012-04-09,69,69,69,Week 7,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0013,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-12,2012-04-12,72,72,72,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0014,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-16,2012-04-16,76,76,76,Week 8,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0015,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-19,2012-04-19,79,79,79,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0016,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-23,2012-04-23,83,83,83,Week 9,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0017,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-26,2012-04-26,86,86,86,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0018,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-04-30,2012-04-30,90,90,90,Week 10,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0019,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-03,2012-05-03,93,93,93,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-07,2012-05-07,97,97,97,Week 11,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0021,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-05-10,2012-05-10,100,100,100,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0022,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-14,2012-05-14,104,104,104,Week 12,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0023,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-18,2012-05-18,108,108,108,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0024,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-21,2012-05-21,111,111,111,Week 13,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0025,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-24,2012-05-24,114,114,114,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0026,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,KS,0.0,,,,,2012-05-29,2012-05-29,119,119,119,Week 14,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0027,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-04,2012-06-04,125,125,125,Week 15,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b071,N150,b,71,,6.0028,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-06-07,2012-06-07,128,128,128,Week 16,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-01,2012-03-01,30,30,30,Week 1,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0001,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-05,2012-03-05,34,34,34,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0002,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-08,2012-03-08,37,37,37,Week 2,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0003,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,,,clinical relevant classification,NOT DONE,UNKNOWN,right hind leg,EJ,,,,,,2012-03-12,2012-03-12,41,41,41,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0004,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-15,2012-03-15,44,44,44,Week 3,,,,,
Xeno Nimo Hypox;FaDu,CL,N150b072,N150,b,72,,6.0005,,,,EY,Eyes,DERMAL,TOXICITY,INTEGUMENTARY SYSTEM,NONE,normal skin,clinical relevant classification,,,right hind leg,EJ,0.0,,,,,2012-03-19,2012-03-19,48,48,48,Week 4,,,,,
